km_since_last_service,days_since_service,vehicle_age_years,past_emergency_repairs,cumulative_cost_inr,avg_daily_km,critical_sensor_pressure_ratio,failure_next_30_days
9992.1,190,2.7,1,100973.15,185.6,0.999,0
9009.9,64,9.8,0,263571.0,246.8,0.912,0
23233.0,100,2.6,0,84799.48,287.0,1.075,0
12422.9,30,7.9,2,258435.18,295.5,1.016,0
11353.5,43,9.7,1,273725.74,320.8,0.968,0
7075.4,137,7.5,1,228407.75,162.8,0.903,1
7488.8,187,7.0,1,209244.54,323.6,1.053,0
11595.0,38,9.1,3,295448.85,158.3,0.985,0
23226.7,98,3.4,1,118948.39,318.3,1.064,1
4907.1,97,3.5,2,143997.02,311.5,1.141,0
10316.2,137,6.8,3,245351.15,403.5,1.166,1
4240.0,103,8.9,0,245585.37,236.0,1.142,1
6834.4,115,6.6,1,200764.47,215.6,0.944,0
15987.5,12,9.8,0,263361.42,277.6,0.874,0
6004.6,95,3.0,0,96001.63,269.9,0.966,0
19963.3,26,8.4,1,240563.08,392.9,1.011,0
5984.4,89,9.3,2,290429.05,175.4,1.151,0
7641.9,149,4.8,0,143214.88,216.9,0.995,0
2855.1,85,9.7,0,255629.24,196.6,1.132,0
19980.5,117,2.8,2,131532.85,286.2,1.016,1
18346.0,133,9.6,1,271127.26,232.3,1.031,1
4324.1,125,9.1,1,268823.83,286.2,1.198,0
9047.7,89,1.6,0,55003.09,298.6,1.181,0
8569.4,94,5.7,0,166183.62,293.1,0.857,0
8109.0,146,5.8,0,164069.06,256.5,1.026,0
29827.9,279,1.5,0,56172.29,302.3,1.0,1
8041.2,41,1.4,0,58509.1,271.0,0.829,0
6210.3,53,1.0,1,56918.82,232.9,1.076,0
3105.3,126,5.7,1,184757.4,230.1,0.998,0
6420.5,225,5.2,0,152293.6,244.0,1.119,1
23183.1,22,9.5,1,274805.86,348.9,0.888,0
12341.1,26,4.1,0,123771.66,262.0,1.077,0
12358.1,78,6.9,1,202915.74,266.3,0.834,0
6677.3,131,1.1,0,46138.01,255.2,1.033,0
21153.3,78,7.0,1,211710.01,199.4,0.925,0
14877.1,85,9.2,0,258894.57,161.5,0.942,0
8183.4,38,4.2,1,139186.54,281.2,1.1,1
5609.1,73,3.8,1,124401.66,206.0,0.654,0
10332.4,48,6.6,1,204751.59,287.6,1.083,0
5921.1,92,4.0,1,136682.01,259.7,0.827,0
9605.6,64,4.6,0,133320.48,322.3,1.02,0
11676.7,41,3.5,2,135332.48,307.7,0.789,0
6872.3,193,4.1,0,118097.87,298.3,0.953,0
1790.7,116,7.1,0,195225.23,205.9,1.02,0
13856.1,93,9.3,1,270026.28,134.0,0.955,0
7007.4,43,6.2,0,166663.24,335.2,1.113,0
11617.7,116,1.1,0,54042.09,264.8,0.662,0
9865.9,35,3.4,0,112016.06,253.3,1.105,0
26969.5,42,9.6,0,253881.33,245.7,1.133,0
10875.6,73,9.2,3,297057.02,292.4,1.051,0
18241.7,82,2.0,0,66029.59,331.4,0.777,0
8455.4,54,9.2,1,270673.65,226.8,0.903,0
5990.2,22,9.7,0,261238.96,162.5,1.04,0
14212.5,60,3.9,0,117478.12,366.8,0.93,0
6688.7,179,7.3,1,229464.78,283.4,0.919,0
16411.7,15,6.0,1,190279.04,286.9,1.124,1
4671.3,105,4.0,1,144142.5,103.6,0.967,0
13135.4,65,2.4,2,119820.2,276.4,1.023,0
10699.9,27,4.3,2,165121.24,141.3,0.8,0
24074.5,164,9.4,0,247782.89,242.0,0.938,0
13923.9,46,8.3,0,227718.35,301.8,1.037,0
9961.7,201,4.0,0,116622.38,279.3,0.981,0
17141.2,85,5.9,1,188116.42,302.4,1.086,0
1767.3,92,4.7,0,141292.6,227.5,1.089,0
14949.3,63,5.2,0,144483.13,205.1,1.285,0
15720.5,142,7.9,0,216182.47,239.2,0.984,0
16762.7,68,5.9,0,172504.64,258.4,0.916,0
16078.1,147,2.6,1,112026.4,225.4,1.102,0
14589.3,93,3.4,0,97736.64,253.9,1.078,0
8698.5,62,6.1,0,171537.61,260.8,0.958,0
11830.5,18,7.2,0,202406.46,275.7,1.087,0
7266.6,172,5.6,0,159376.95,389.4,0.869,1
6290.9,83,6.6,0,181431.58,201.8,1.029,0
8926.8,49,8.1,0,213977.24,302.1,0.987,0
9631.3,118,5.9,0,167000.96,261.9,0.952,0
13515.9,93,9.8,0,258405.75,369.6,0.933,0
21980.1,93,3.1,1,115278.51,208.2,1.172,0
18047.3,323,9.3,1,274530.53,246.4,0.935,1
12889.9,43,3.2,0,106160.58,238.2,0.987,0
20451.0,122,5.8,0,167110.55,136.8,0.981,0
10938.9,170,5.1,1,175869.71,260.2,0.904,0
14717.9,64,4.4,0,137521.15,267.3,0.995,0
8719.0,41,9.7,1,274279.88,222.0,1.146,0
10771.8,63,3.5,1,124611.21,134.7,0.812,0
9228.6,92,7.1,1,221732.01,313.5,1.001,0
3535.5,154,8.2,4,302101.22,362.9,1.187,1
3594.3,45,2.8,0,95455.04,335.1,0.766,0
4357.8,63,9.8,0,264713.08,262.1,0.928,0
12943.8,121,5.9,1,173632.95,251.7,1.079,0
22255.6,135,9.2,1,275015.09,334.0,0.739,0
20409.1,143,7.0,2,232446.97,333.2,0.806,1
3424.6,23,6.8,0,187068.56,271.6,0.89,0
14807.8,248,4.1,0,121268.03,264.6,0.92,0
7810.0,54,7.9,0,220293.52,299.2,0.956,0
6166.3,243,1.3,1,62823.56,271.6,1.038,0
11611.0,269,6.0,1,196216.63,340.6,0.873,1
7682.2,20,1.3,0,50669.24,294.1,0.886,0
4086.3,118,3.8,0,109064.65,302.7,1.016,0
5565.3,59,1.9,0,75773.22,300.1,1.13,0
8678.6,78,9.2,0,244178.43,254.7,0.967,0
21833.5,135,6.7,0,183117.25,368.3,1.181,0
3216.2,34,7.0,0,196205.4,255.0,0.986,0
4785.7,57,8.7,1,254685.17,249.4,0.999,0
9131.2,116,7.6,0,209324.25,245.0,0.925,1
6608.6,96,2.1,1,92167.89,367.6,1.045,0
13813.0,134,6.6,0,182569.82,159.7,1.142,0
9289.8,55,9.8,1,278859.09,223.5,1.07,0
4032.9,32,2.9,2,141738.7,303.1,0.895,0
7786.0,265,6.6,1,212404.73,281.4,1.008,1
11904.3,42,6.1,0,169504.25,275.0,0.907,0
15755.9,37,4.5,0,129145.71,286.6,0.984,0
4750.0,45,9.6,1,280885.56,329.2,1.11,0
12365.2,87,4.2,0,126240.62,274.2,0.949,0
8819.9,91,1.8,0,53175.44,271.6,1.069,0
20306.6,24,9.7,0,258476.99,340.3,1.155,0
7849.7,39,7.6,0,197953.37,274.3,1.01,0
4104.8,145,4.1,2,154936.17,304.2,0.937,1
6908.4,61,3.5,2,147551.65,104.8,1.227,0
2497.6,94,9.4,0,255358.37,234.2,0.781,0
2707.9,41,3.5,2,132429.0,218.5,1.037,0
3205.3,108,5.8,2,200277.43,216.4,0.87,1
13882.1,40,2.9,2,131325.63,239.3,1.023,0
12979.8,30,10.0,1,292235.8,237.6,1.11,0
14331.4,14,7.9,2,254489.4,313.4,1.024,0
7331.9,75,6.1,2,210390.18,215.0,1.233,0
5657.3,112,7.7,1,227884.48,317.2,1.179,0
32566.8,114,9.2,1,266164.45,306.4,1.029,1
11507.0,85,9.7,1,277148.1,196.9,1.273,0
5222.4,143,8.1,0,221941.19,173.4,1.05,0
23512.6,26,8.6,3,282040.79,242.5,0.955,1
21595.6,28,4.6,2,164236.38,329.5,0.904,1
15201.3,37,4.5,0,135279.57,278.6,1.062,1
9562.4,58,8.3,1,244266.02,369.2,1.032,0
6207.8,73,7.8,1,228991.09,175.0,1.038,0
8044.7,151,9.1,2,284022.01,184.0,0.962,1
19931.1,61,2.2,3,125504.12,192.5,1.042,1
6715.9,118,7.2,1,220212.42,302.6,1.278,0
4622.4,105,6.8,2,227450.82,301.0,1.036,0
15055.0,151,8.2,4,295629.09,290.2,1.141,0
10334.5,100,1.2,0,44967.4,277.4,1.136,0
6885.3,157,8.4,1,244798.54,349.2,0.843,1
7290.9,14,3.9,1,132902.83,258.4,1.041,0
2247.6,62,7.2,1,211809.37,328.8,0.958,0
7616.7,19,6.5,0,184043.13,396.7,0.863,0
18895.8,37,5.0,1,163312.92,220.6,0.761,0
5707.7,35,7.7,0,218276.12,232.5,1.183,0
35544.4,157,9.7,0,260670.11,145.4,1.129,1
10464.4,65,3.9,2,153993.07,301.6,0.893,0
3858.3,247,7.7,1,227450.27,240.8,0.964,1
406.5,61,3.8,1,132566.59,255.5,1.041,0
12130.3,18,8.6,0,237219.54,381.1,1.046,0
5695.2,57,4.9,0,142935.37,297.7,0.992,0
15258.4,101,5.0,3,211119.51,209.5,0.929,1
20678.4,89,7.9,0,214306.52,237.3,1.144,0
17038.7,76,5.5,0,148207.92,217.1,0.84,1
16812.7,94,3.4,2,136822.38,283.6,0.865,0
8054.8,134,10.0,1,294785.81,271.5,1.022,1
5802.4,9,6.6,2,227688.27,339.3,0.994,0
14241.8,82,6.8,1,206583.89,281.5,0.918,1
6098.2,35,6.8,0,190864.76,245.8,0.763,0
8230.7,110,9.0,0,249089.04,277.7,1.07,1
6253.2,39,2.7,0,92332.13,197.3,0.855,0
6750.4,39,1.5,0,47167.09,235.0,0.937,0
14893.4,26,4.5,1,151636.36,266.4,1.098,0
6492.4,78,6.1,2,215609.94,353.9,0.971,0
15052.6,18,3.6,3,165475.8,313.0,0.826,0
20614.3,25,7.2,0,190734.6,275.7,0.898,0
7464.6,79,1.7,0,72570.51,290.8,1.201,0
5089.8,63,8.1,2,262427.97,330.6,0.964,0
18303.4,62,7.5,2,235369.1,256.9,0.96,0
12583.3,13,2.9,0,90430.7,316.9,1.098,0
6372.4,79,3.7,2,151880.07,236.6,0.938,0
8503.5,84,8.3,0,224608.51,279.9,1.314,0
13210.5,141,8.0,0,225879.78,326.1,1.033,0
3504.9,104,8.3,0,232578.97,321.4,1.069,0
25504.3,34,3.9,1,137891.71,155.4,0.866,0
17456.9,33,9.7,3,312960.59,275.1,0.95,0
10591.0,149,7.4,2,243676.4,304.8,1.057,0
24783.0,134,1.6,0,70443.52,233.1,1.02,0
22516.8,69,5.3,0,155845.88,318.9,0.945,0
9336.8,113,7.0,2,234270.32,199.1,1.068,1
8895.6,125,2.5,0,76110.71,208.2,1.116,0
9116.9,21,9.1,1,264058.91,92.2,1.226,0
14504.9,29,7.8,0,214931.21,238.4,0.894,0
13850.9,55,1.7,1,81774.89,131.4,1.299,0
2698.0,150,9.2,0,255586.08,332.0,1.212,1
13302.5,203,4.6,2,166382.59,377.2,1.233,1
13254.2,83,5.1,2,184160.84,204.5,0.962,0
9177.3,32,8.0,0,221921.9,248.8,1.058,0
10981.1,36,6.8,0,196878.56,266.4,1.09,0
3121.4,57,4.9,2,180745.39,209.0,0.926,0
4529.3,56,3.3,1,118750.35,284.6,0.848,0
6093.1,35,5.7,0,150816.09,249.9,0.921,0
14617.2,62,6.2,1,192613.66,178.6,1.07,0
21182.4,15,6.7,0,187179.07,284.5,0.96,0
14064.6,64,6.4,0,180634.46,291.3,1.266,0
11342.3,41,6.6,4,262350.16,136.9,1.059,0
15897.3,40,5.3,1,173507.84,259.1,1.072,1
1384.1,98,6.1,2,204896.26,234.5,0.923,0
20208.5,101,3.6,0,107143.61,276.6,1.042,0
9734.0,54,2.4,0,81551.24,339.9,0.98,0
18782.6,29,6.5,1,194180.74,330.0,0.886,1
15311.5,79,1.4,1,72472.88,321.8,1.007,0
6369.3,53,1.6,2,95647.78,268.8,1.216,0
12194.9,117,3.2,0,97003.49,244.2,0.888,0
6742.9,97,2.7,2,123570.83,136.9,0.863,0
13767.0,107,4.4,0,124957.77,308.3,0.777,0
27233.7,10,4.3,0,141249.07,317.7,0.688,1
13802.6,184,2.1,0,79762.83,159.8,1.156,0
6178.2,81,3.2,0,98982.33,287.5,1.117,0
17469.7,13,1.0,0,40982.57,321.6,1.224,0
5951.0,59,4.2,0,109131.89,207.4,1.009,0
20699.9,70,8.2,0,217049.72,307.7,0.927,1
5243.4,157,3.4,1,127658.75,190.6,0.949,0
19158.4,103,6.8,1,207085.27,232.3,0.978,0
7603.3,88,1.9,1,86444.64,189.8,1.075,0
14639.4,72,1.1,0,50604.84,308.8,1.168,0
17572.4,63,5.5,2,190944.33,308.5,1.207,0
12106.0,20,5.2,0,154531.69,228.1,1.045,0
8161.3,83,2.7,1,108633.22,185.1,0.935,0
12381.5,35,3.6,0,108532.36,418.4,1.06,0
9733.9,44,1.3,1,69432.43,264.5,0.899,0
10792.6,105,8.2,1,248096.48,256.9,0.92,0
3508.5,42,3.7,0,116805.48,212.5,1.092,0
15646.6,14,3.0,1,105010.53,201.5,0.892,0
11894.0,60,8.2,0,232300.32,292.1,0.941,0
2864.3,12,1.4,1,73318.69,281.2,0.822,0
8492.4,75,3.6,1,124909.16,228.9,0.97,0
2053.4,112,3.4,0,99677.9,310.0,1.187,0
10937.9,63,3.4,1,120991.98,247.2,1.082,0
14386.1,18,1.1,2,83491.01,298.2,1.062,0
6903.0,121,9.4,1,268726.68,283.6,0.915,0
6575.6,164,8.8,2,277015.44,250.7,0.95,1
8215.1,59,4.7,0,132337.0,305.0,0.746,0
6550.2,44,5.0,1,151039.75,326.0,1.089,0
5789.1,20,5.7,0,163268.29,321.1,1.089,0
2542.4,77,5.3,0,155297.33,172.5,1.085,0
6410.5,146,8.0,1,242711.73,325.7,1.165,0
3592.5,21,5.4,0,160807.16,289.9,1.045,0
20165.2,11,2.7,1,97330.15,297.0,0.844,1
22209.6,60,2.1,2,108446.77,133.4,1.018,0
13902.2,21,9.3,0,256132.46,172.2,1.148,0
19597.9,70,1.4,0,56178.37,245.4,1.049,0
6060.1,85,9.1,0,246645.61,151.6,1.02,0
14310.3,88,7.2,3,256798.46,363.1,0.977,0
14092.6,104,4.6,3,195614.62,208.7,1.142,0
12494.8,184,2.7,0,87197.02,189.1,0.881,1
8063.1,120,3.8,0,116274.0,235.7,0.866,0
10468.1,126,5.8,0,160766.15,246.7,1.098,1
12202.0,26,6.9,0,188774.21,275.4,1.075,0
12033.0,74,7.2,3,246991.6,123.8,1.163,0
5552.6,152,5.0,0,136471.07,180.4,0.822,0
21441.3,47,4.4,0,131919.0,225.4,1.079,0
10975.8,117,7.9,1,235140.75,293.6,1.056,0
16229.9,213,9.3,0,252469.69,245.1,1.111,0
7358.9,34,9.2,0,254336.94,270.2,1.043,0
13781.5,21,6.0,0,178340.06,326.8,1.117,0
11430.4,90,1.7,0,63266.87,255.2,0.871,0
5953.7,67,1.7,0,55483.35,288.6,1.084,0
10563.9,174,4.6,2,171939.5,254.6,0.981,0
8689.2,29,7.6,1,232203.87,339.3,1.08,0
9253.4,148,5.5,2,184180.55,300.5,0.922,1
17895.3,65,6.6,2,228091.8,93.9,1.024,0
9841.1,42,8.6,0,230156.84,283.3,1.056,0
17282.4,75,1.4,0,61177.69,376.3,1.036,0
14552.5,54,9.3,1,270167.0,333.4,1.027,0
11261.1,71,4.0,2,150732.9,231.0,0.911,0
18476.9,143,1.4,0,58336.49,306.8,0.955,0
17653.6,224,8.5,3,283523.02,207.0,0.757,1
11275.4,68,9.4,3,297463.52,248.3,0.979,1
11788.3,94,7.9,1,234562.46,217.1,1.03,0
18589.2,130,8.2,0,234266.69,268.1,1.003,1
15082.5,93,8.8,1,255114.84,384.6,0.875,0
21316.2,44,5.7,0,153932.05,159.9,1.114,0
9716.8,85,7.1,1,210761.87,303.2,1.047,0
4913.8,66,3.6,0,106511.7,217.3,1.011,0
6763.0,13,3.2,0,108730.74,207.3,0.926,0
2710.0,4,6.5,1,191254.3,286.2,0.9,1
6478.2,85,7.6,1,226694.61,261.8,1.083,0
14988.8,38,4.6,0,127734.72,280.5,1.103,0
9814.2,132,4.6,1,155370.8,257.1,0.93,0
5921.9,43,9.6,1,283020.44,250.7,0.794,0
7470.6,49,5.7,0,163732.01,265.8,1.045,0
12501.8,113,9.9,0,267759.95,254.3,1.259,0
7714.0,57,8.8,1,251286.0,245.9,0.889,0
9149.7,37,6.8,0,186747.02,263.5,0.988,0
3674.7,100,1.1,1,65281.37,230.0,1.02,0
19910.5,276,3.7,1,136548.29,348.7,0.997,1
21510.9,42,4.8,1,150817.99,163.2,1.155,0
6133.4,122,6.9,1,206123.24,174.2,0.874,0
8492.7,109,4.6,2,171261.27,355.1,1.174,0
2459.7,244,8.5,0,237633.06,302.9,1.003,0
18991.9,151,7.0,0,190785.23,184.9,1.054,1
4450.9,71,4.1,2,170217.5,302.9,1.018,0
10277.7,98,8.1,2,254293.01,216.1,0.988,0
5332.4,17,3.7,0,107561.52,284.9,0.939,0
10421.1,173,1.6,0,57309.43,258.4,0.973,0
16978.0,26,2.6,1,97575.77,288.7,1.243,0
14497.2,98,1.0,1,64364.76,269.5,1.139,0
15118.6,97,8.5,2,272403.16,209.3,0.992,0
4106.9,108,6.6,1,207870.85,229.3,1.09,0
10118.4,36,6.1,0,177268.25,265.1,1.08,0
29041.5,71,7.0,0,192143.3,175.4,0.754,0
12070.6,116,6.9,2,228511.73,223.5,0.943,1
10652.9,109,6.1,3,218515.94,246.8,0.828,1
8940.5,234,8.6,0,229355.79,261.3,1.004,0
11420.2,167,5.0,2,185117.66,222.4,1.144,1
10399.3,66,8.2,0,225057.12,305.1,1.071,1
26249.7,64,8.1,1,239724.35,167.6,1.019,1
16389.4,41,2.8,3,145726.59,261.2,0.916,1
9665.6,110,5.1,1,154398.49,295.8,0.808,0
15927.7,17,8.5,0,234380.97,442.1,1.061,0
6457.9,20,8.5,1,247669.13,179.9,1.0,1
10301.8,103,1.2,0,54357.17,140.9,1.023,0
7713.4,140,3.0,2,130640.15,318.7,0.987,1
15324.9,45,4.8,2,171514.9,286.3,1.016,0
9857.4,117,1.4,0,54328.04,281.1,0.969,0
11323.3,185,3.3,0,97506.15,141.7,1.018,0
9410.2,134,3.3,1,127671.9,245.9,0.962,0
12834.5,94,2.9,0,95128.3,275.0,1.156,0
15461.3,102,4.6,0,139703.38,178.0,0.954,0
21548.1,113,8.3,1,250317.62,172.0,1.262,0
8875.6,81,3.2,1,114080.38,220.2,1.077,0
5544.6,55,6.2,0,176796.56,209.5,0.833,0
13235.9,84,6.0,1,190270.09,298.4,1.289,0
4613.3,53,8.4,1,250514.0,229.2,1.227,0
8715.7,136,4.5,1,155133.06,198.7,0.73,0
3781.5,81,3.0,1,111020.46,387.5,0.999,0
41792.1,41,9.0,2,284689.11,295.1,0.772,1
20013.1,65,8.5,1,252153.6,285.2,0.844,0
18969.4,43,6.6,1,198407.77,201.8,0.897,0
22149.6,189,1.8,1,80924.09,195.5,1.068,0
17814.4,132,1.1,2,87693.44,240.9,0.994,1
12114.4,58,2.6,1,103660.79,338.8,1.083,0
12316.6,51,2.8,0,88793.64,191.4,1.154,0
20960.2,58,2.2,0,72214.87,144.2,0.823,0
21738.8,26,3.4,0,109260.72,161.1,1.078,0
5871.2,84,4.0,1,145671.82,148.1,1.1,0
9693.3,30,7.8,0,211716.05,216.9,0.798,0
11092.2,74,7.4,1,226721.58,332.4,1.231,0
18123.9,131,1.9,0,71683.82,143.0,1.067,0
6492.5,181,9.8,0,262250.33,254.5,1.004,0
6038.4,53,7.8,2,247532.93,219.1,0.961,0
4360.8,50,2.5,2,121271.7,248.6,1.261,0
7801.3,24,2.1,1,82403.46,222.4,0.878,0
8652.8,113,1.8,1,72058.66,127.9,1.319,0
24388.6,76,7.6,2,251936.23,230.0,0.682,1
16969.2,44,3.1,0,98412.34,316.2,0.899,0
18118.2,48,1.7,0,63585.11,270.7,0.987,0
5419.1,147,4.8,0,152215.2,243.1,1.114,0
9350.0,10,7.4,2,241585.79,303.4,0.917,0
15788.3,165,3.7,0,115707.82,247.0,0.914,0
11570.1,40,5.3,0,152550.75,215.5,1.019,0
14279.2,122,2.7,0,86156.13,210.6,0.871,0
4414.0,32,4.9,1,153720.38,244.5,1.095,0
11293.7,97,4.2,0,128713.14,344.6,0.785,0
16270.1,66,4.9,0,143235.05,196.5,0.878,0
5545.6,162,5.2,0,145049.63,197.7,0.915,0
3072.2,64,1.8,0,70640.1,314.8,0.996,0
5393.7,173,1.8,0,63466.07,270.8,0.992,0
20807.3,57,3.3,0,104194.68,348.8,1.301,0
4851.4,118,2.0,1,91910.99,347.8,1.018,0
10770.1,134,3.3,1,121117.72,310.2,0.971,0
2986.6,63,1.2,0,49682.21,307.6,0.955,0
6036.8,77,4.2,0,117306.12,264.9,1.059,0
11983.4,25,2.9,0,94273.09,151.0,0.803,0
10624.9,91,9.0,0,250762.44,207.6,0.816,0
19004.4,123,8.7,1,250447.59,213.8,0.677,0
13453.8,184,3.7,0,106005.46,323.9,0.887,0
5545.1,129,5.3,1,177436.86,365.6,1.209,0
9263.9,85,9.6,1,273180.3,260.4,0.935,0
8152.4,61,5.7,1,178206.13,274.4,0.821,0
2043.2,72,8.6,0,234437.89,223.7,1.029,0
24743.5,64,8.4,2,271108.03,244.5,1.152,1
10917.4,139,9.5,1,267729.11,234.0,1.061,0
12083.3,164,3.8,1,130414.16,364.5,1.07,0
15504.8,64,1.4,0,49037.54,354.2,1.164,0
15623.0,106,1.9,2,114736.84,179.8,0.969,0
16570.0,69,6.1,0,170541.18,267.2,0.847,0
8437.1,20,5.8,0,159451.64,243.7,1.073,1
7826.6,30,3.7,1,126591.71,80.0,1.0,0
19413.8,42,3.2,2,136044.53,338.7,0.89,0
25086.9,70,7.4,0,205386.87,408.4,0.783,1
2978.0,88,4.1,0,125176.29,319.8,1.12,0
19020.1,186,6.4,0,176914.64,237.7,0.878,1
9267.6,79,7.4,1,219475.14,337.1,1.045,0
10219.4,81,4.9,2,167521.72,288.4,0.951,1
1389.8,122,2.7,1,101118.19,379.3,1.151,0
10762.7,32,8.7,0,235600.36,281.1,1.085,0
7436.0,89,1.8,0,73758.99,260.0,1.054,0
1870.2,115,8.5,0,232009.31,257.0,1.033,1
20487.8,57,8.5,1,249519.01,243.2,0.812,0
12003.3,74,6.1,1,199156.97,293.3,1.014,0
13078.5,63,6.7,1,203309.39,349.9,0.939,0
20392.3,58,4.2,1,139361.79,194.8,1.013,0
15786.2,84,8.6,0,230311.25,310.3,0.972,0
4277.0,140,3.4,2,134786.5,443.5,0.824,0
17851.0,102,6.0,2,202944.33,201.0,0.994,0
3509.1,158,1.0,1,63664.76,316.0,0.803,1
15095.6,57,9.5,3,309491.63,253.9,1.123,1
28036.5,107,9.5,1,281605.96,174.3,1.056,0
15171.5,92,7.4,1,224523.02,156.6,0.919,0
8656.5,138,4.8,1,163160.36,303.0,0.928,0
27497.2,111,2.6,1,110110.06,183.8,0.724,1
11972.0,154,5.4,0,159633.33,311.2,1.009,0
5659.5,49,8.1,3,272795.25,266.0,0.937,0
7069.2,189,6.4,0,180292.13,374.3,1.2,0
6919.2,57,5.7,0,169353.48,205.4,1.011,0
31088.5,53,8.6,4,315496.36,199.2,1.146,0
15024.0,104,3.8,1,134505.23,330.1,0.991,0
15334.6,14,8.7,0,248663.21,243.0,1.151,0
13896.4,74,5.0,2,177777.03,314.4,0.907,0
12504.0,45,1.0,0,47585.6,338.3,1.066,0
7892.8,36,7.6,0,202773.61,352.8,0.953,0
4793.5,44,8.9,0,243361.71,183.9,1.155,0
13185.7,56,5.4,1,175724.79,241.1,0.903,0
27035.3,45,5.1,1,172048.5,155.8,0.944,0
12792.6,34,8.2,0,212597.9,337.4,1.051,0
21569.0,57,9.0,1,254863.31,251.6,0.924,1
2906.2,28,9.8,1,279917.67,117.4,1.109,0
12831.7,106,4.1,0,111366.67,330.1,1.068,0
7573.8,53,6.4,0,179811.34,314.1,1.299,0
5459.2,36,8.4,1,256851.85,200.4,1.164,0
23856.8,117,5.8,0,163127.72,248.6,1.049,1
8213.7,107,5.2,0,153230.95,297.8,0.938,0
15005.5,41,6.1,1,191780.66,325.1,1.083,0
10012.5,220,4.2,0,121123.18,223.0,0.974,0
4266.7,202,2.7,0,82384.51,320.5,1.224,0
16222.4,121,1.6,3,117429.64,245.8,0.993,1
8587.8,155,6.5,0,185612.44,284.5,0.857,0
17628.3,34,4.4,0,130600.84,278.9,1.004,0
6067.7,100,8.9,1,262761.71,150.9,1.037,0
7664.3,71,3.0,0,104475.23,217.2,1.016,0
14682.2,101,3.8,1,140646.36,187.0,1.108,0
6398.5,112,9.7,0,256913.66,211.3,0.866,1
16067.9,113,6.0,1,180390.04,278.7,1.015,1
2466.4,44,4.1,1,144465.19,213.3,0.875,0
4841.9,281,8.7,0,230871.36,279.7,0.651,1
11200.4,79,7.7,1,232303.9,193.5,0.952,0
15351.6,32,6.2,2,215168.41,240.3,0.894,1
11510.5,131,9.0,1,259392.06,348.9,1.181,0
14330.0,46,1.8,2,101911.67,211.0,1.015,0
8265.1,78,4.6,0,136957.03,306.5,1.009,0
2305.0,62,8.3,0,225036.32,172.1,1.026,0
8933.3,102,4.5,0,136416.71,310.0,1.034,0
9062.3,154,9.3,2,288282.97,207.1,1.208,1
20555.7,89,2.4,0,81545.41,217.2,0.879,0
15883.4,55,4.0,0,113172.34,322.5,0.755,0
5137.4,206,4.8,1,159108.98,116.3,0.954,0
1821.2,171,7.2,0,202151.53,249.0,0.977,0
9974.6,285,2.8,0,85690.37,316.4,1.027,0
7540.6,52,1.1,0,43707.23,150.2,1.2,0
25901.5,34,9.8,0,269805.58,250.6,1.061,0
20914.9,22,9.1,3,304680.95,186.4,1.019,0
4263.9,28,3.7,1,131317.74,218.3,1.098,0
15609.8,63,5.4,1,174649.48,266.1,0.923,0
14218.8,93,5.4,1,164828.64,289.1,0.798,1
13905.8,44,8.8,2,276889.22,288.3,0.901,0
39822.3,34,6.4,1,192992.04,331.7,1.021,1
10176.7,103,8.4,1,248761.34,245.7,1.284,0
16709.4,150,9.2,1,260680.15,223.2,0.994,0
18053.9,12,6.1,0,175254.87,284.3,1.096,0
13228.6,12,3.6,1,121730.22,325.7,1.199,0
25707.3,77,5.5,1,188291.44,217.7,1.12,0
12114.9,114,8.7,0,236036.31,276.4,1.097,0
17516.5,37,6.3,0,173818.35,286.6,1.065,0
6902.0,25,9.1,1,263657.17,261.8,0.894,0
4816.4,142,9.1,3,291883.07,281.5,1.104,0
14620.1,76,4.4,0,128406.87,301.6,1.111,0
10488.7,40,5.0,1,168322.54,274.6,0.708,0
10856.2,214,7.1,2,235852.31,258.9,1.034,0
8796.0,119,2.0,2,103426.38,252.5,0.972,1
17297.9,71,5.2,4,228768.21,321.4,0.898,1
11984.9,135,2.3,1,93551.73,281.8,1.026,0
33241.0,22,8.6,1,251770.34,327.7,0.962,0
11751.2,57,9.5,0,252678.56,267.0,1.204,0
13603.0,48,2.3,2,106136.06,298.8,1.026,0
18529.3,63,7.0,0,199922.43,293.1,0.857,0
14562.1,172,6.7,1,202602.34,225.1,1.187,1
4965.9,192,7.8,0,216896.36,114.1,0.854,0
9567.8,89,7.3,0,198782.54,161.5,1.291,0
6594.3,50,3.0,1,117644.91,310.3,1.032,0
14128.3,31,3.6,0,115251.23,293.4,0.914,0
12655.5,178,2.5,2,110786.81,260.2,1.088,0
17878.9,106,9.3,0,253606.28,274.8,1.027,0
19272.8,45,5.7,1,180566.91,220.1,0.873,0
6588.3,48,9.8,1,287326.64,216.4,0.941,1
19054.1,86,5.0,0,147316.81,242.9,1.186,0
20732.9,21,6.0,2,210617.54,308.2,1.062,1
5694.9,67,8.1,2,262475.17,322.4,0.862,0
13615.9,43,8.2,0,226795.14,279.7,1.128,0
22906.7,137,3.1,2,137572.32,265.9,1.078,1
9473.2,84,3.6,1,125685.45,256.8,0.784,0
10895.3,52,1.9,0,65420.87,236.5,1.139,0
13565.1,39,8.2,0,233586.19,141.3,1.167,0
686.0,207,8.1,1,246996.03,312.3,0.939,1
11853.6,184,1.7,1,85205.13,301.7,1.063,0
